pincode,category,zone,state,city,is_serviceable
174309,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
174311,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
174312,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
176045,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
174305,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177045,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177601,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177107,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
176048,Large,NORTH,HIMACHAL PRADESH,TALYANA,1
177005,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177024,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177025,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177103,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177104,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177048,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177101,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177042,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177038,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
176041,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
176031,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
177301,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
174304,Large,NORTH,HIMACHAL PRADESH,NADAUN,1
781368,Large,East,ASSAM,BARPETA,1
783392,Large,EAST,ASSAM,BARPETA,1
781327,Large,EAST,ASSAM,BARPETA,1
781364,Large,EAST,ASSAM,BARPETA,1
781365,Large,East,ASSAM,BARPETA,1
781366,Large,EAST,ASSAM,BARPETA,1
781367,Large,EAST,ASSAM,BARPETA,1
781138,Large,East,ASSAM,BARPETA,1
781333,Large,East,ASSAM,BARPETA,1
781330,Large,EAST,ASSAM,BARPETA,1
781302,Large,EAST,ASSAM,BARPETA,1
781372,Large,East,ASSAM,BARPETA,1
781305,Large,EAST,ASSAM,BARPETA,1
781373,Large,East,ASSAM,BARPETA,1
781329,Large,EAST,ASSAM,BARPETA,1
781328,Large,EAST,ASSAM,BARPETA,1
781310,Large,East,ASSAM,BARPETA,1
781376,Large,East,ASSAM,BARPETA,1
781360,Large,EAST,ASSAM,BARPETA,1
781355,Large,East,ASSAM,BARPETA,1
781377,Large,East,ASSAM,BARPETA,1
781344,Large,East,ASSAM,BARPETA,1
781318,Large,EAST,ASSAM,BARPETA,1
781343,Large,East,ASSAM,BARPETA,1
781378,Large,East,ASSAM,BARPETA,1
781350,Large,EAST,ASSAM,BARPETA,1
781321,Large,EAST,ASSAM,BARPETA,1
781349,Large,East,ASSAM,BARPETA,1
781319,Large,EAST,ASSAM,BARPETA,1
781315,Large,EAST,ASSAM,BARPETA,1
781317,Large,EAST,ASSAM,BARPETA,1
781351,Large,East,ASSAM,BARPETA,1
781316,Large,EAST,ASSAM,BARPETA,1
781308,Large,EAST,ASSAM,BARPETA,1
781313,Large,EAST,ASSAM,BARPETA,1
781352,Large,EAST,ASSAM,BARPETA,1
781301,Large,EAST,ASSAM,BARPETA,1
781348,Large,East,ASSAM,BARPETA,1
781347,Large,East,ASSAM,BARPETA,1
781339,Large,East,ASSAM,BARPETA,1
781126,Large,East,ASSAM,BARPETA,1
431808,Large,WEST,MAHARASHTRA,NANDED,1
431802,Large,WEST,MAHARASHTRA,NANDED,1
431807,Large,WEST,MAHARASHTRA,NANDED,1
431809,Large,WEST,MAHARASHTRA,NANDED,1
431710,Large,WEST,MAHARASHTRA,NANDED,1
431711,Large,WEST,MAHARASHTRA,NANDED,1
752090,Large,EAST,ODISHA,NAYAGARH,1
752089,Large,EAST,ODISHA,NAYAGARH,1
752092,Large,EAST,ODISHA,NAYAGARH,1
752082,Large,EAST,ODISHA,NAYAGARH,1
752093,Large,EAST,ODISHA,NAYAGARH,1
752085,Large,EAST,ODISHA,NAYAGARH,1
752083,Large,EAST,ODISHA,NAYAGARH,1
752077,Large,EAST,ODISHA,NAYAGARH,1
752078,Large,EAST,ODISHA,NAYAGARH,1
752066,Large,EAST,ODISHA,NAYAGARH,1
752065,Large,EAST,ODISHA,NAYAGARH,1
752064,Large,EAST,ODISHA,NAYAGARH,1
752063,Large,EAST,ODISHA,NAYAGARH,1
752061,Large,EAST,ODISHA,NAYAGARH,1
752038,Large,EAST,ODISHA,NAYAGARH,1
752026,Large,EAST,ODISHA,NAYAGARH,1
752081,Large,EAST,ODISHA,NAYAGARH,1
752080,Large,EAST,ODISHA,NAYAGARH,1
752079,Large,EAST,ODISHA,NAYAGARH,1
752084,Large,EAST,ODISHA,NAYAGARH,1
752091,Large,EAST,ODISHA,NAYAGARH,1
752062,Large,EAST,ODISHA,NAYAGARH,1
752025,Large,EAST,ODISHA,NAYAGARH,1
752024,Large,EAST,ODISHA,NAYAGARH,1
518422,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518206,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518442,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518176,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518166,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518196,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518101,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518533,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518508,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518510,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518553,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518543,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518573,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518583,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518594,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518102,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518599,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518122,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518598,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518112,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518124,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518134,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518123,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518155,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518165,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518135,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518145,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
518186,Large,SOUTH,ANDHRA PRADESH,NANDYAL,1
508105,Large,SOUTH,TELANGANA,NALGONDA,1
508111,Large,SOUTH,TELANGANA,NALGONDA,1
508112,Large,SOUTH,TELANGANA,NALGONDA,1
508113,Large,SOUTH,TELANGANA,NALGONDA,1
508115,Large,SOUTH,TELANGANA,NALGONDA,1
508114,Large,SOUTH,TELANGANA,NALGONDA,1
508116,Large,SOUTH,TELANGANA,NALGONDA,1
508126,Large,SOUTH,TELANGANA,NALGONDA,1
508252,Large,SOUTH,TELANGANA,NALGONDA,1
508277,Large,SOUTH,TELANGANA,NALGONDA,1
508284,Large,SOUTH,TELANGANA,NALGONDA,1
508285,Large,SOUTH,TELANGANA,NALGONDA,1
508286,Large,SOUTH,TELANGANA,NALGONDA,1
508101,Large,SOUTH,TELANGANA,NALGONDA,1
531087,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531118,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531060,Large,SOUTH,ANDHRA PRADESH,ANAKAPALLI,1
531081,Large,SOUTH,ANDHRA PRADESH,ANAKAPALLI,1
531083,Large,SOUTH,ANDHRA PRADESH,ANAKAPALLI,1
531084,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531082,Large,SOUTH,ANDHRA PRADESH,ANAKAPALLI,1
531111,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531113,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531085,Large,SOUTH,ANDHRA PRADESH,VISAKHAPATNAM,1
531105,Large,SOUTH,ANDHRA PRADESH,VISAKHAPATNAM,1
531117,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531114,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531115,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
531055,Large,SOUTH,ANDHRA PRADESH,ANAKAPALLE,1
531133,Large,SOUTH,ANDHRA PRADESH,VIZAG,1
502280,Large,SOUTH,TELANGANA,KARIMNAGAR,1
531126,Large,SOUTH,ANDHRA PRADESH,ANAKAPALLI,1
531127,Large,SOUTH,ANDHRA PRADESH,ANAKAPALLI,1
530000,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524347,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524124,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524402,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524408,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524321,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524320,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524346,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524311,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524314,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524003,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524415,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524413,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524412,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524411,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524410,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524407,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524406,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524405,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524404,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524403,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524401,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524344,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524323,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524132,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524134,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524129,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524131,Large,south,ANDHRA PRADESH,NAIDUPETA,1
524123,Large,south,ANDHRA PRADESH,NAIDUPETA,1
521190,Large,South,ANDHRA PRADESH,VIJAYAWADA,1
521183,Large,South,ANDHRA PRADESH,VIJAYAWADA,1
521170,Large,South,ANDHRA PRADESH,VIJAYAWADA,1
521180,Large,South,ANDHRA PRADESH,VIJAYAWADA,1
521181,Large,South,ANDHRA PRADESH,VIJAYAWADA,1
521182,Large,South,ANDHRA PRADESH,VIJAYAWADA,1
521250,Large,SOUTH,ANDHRA PRADESH,VIJAYAWADA,1
431708,Large,WEST,MAHARASHTRA,NANDED,1
431801,Large,west,MAHARASHTRA,NANDED,1
431709,Large,west,MAHARASHTRA,NANDED,1
431704,Large,west,MAHARASHTRA,NANDED,1
431602,Large,WEST,MAHARASHTRA,NANDED,1
431707,Large,WEST,MAHARASHTRA,NANDED,1
431741,Large,west,MAHARASHTRA,NANDED,1
431723,Large,west,MAHARASHTRA,NANDED,1
431721,Large,WEST,MAHARASHTRA,NANDED,1
431718,Large,west,MAHARASHTRA,NANDED,1
431805,Large,west,MAHARASHTRA,NANDED,1
431803,Large,west,MAHARASHTRA,NANDED,1
431731,Large,west,MAHARASHTRA,NANDED,1
431736,Large,west,MAHARASHTRA,NANDED,1
431716,Large,west,MAHARASHTRA,NANDED,1
431743,Large,west,MAHARASHTRA,NANDED,1
431722,Large,west,MAHARASHTRA,NANDED,1
431531,Large,west,MAHARASHTRA,NANDED,1
431811,Large,west,MAHARASHTRA,NANDED,1
431810,Large,west,MAHARASHTRA,NANDED,1
431712,Large,west,MAHARASHTRA,NANDED,1
431804,Large,WEST,MAHARASHTRA,NANDED,1
431806,Large,WEST,MAHARASHTRA,NANDED,1
431742,Large,WEST,MAHARASHTRA,NANDED,1
431746,Large,WEST,MAHARASHTRA,NANDED,1
431719,Large,west,MAHARASHTRA,NANDED,1
431714,Large,WEST,MAHARASHTRA,NANDED,1
431713,Large,west,MAHARASHTRA,NANDED,1
431717,Large,west,MAHARASHTRA,NANDED,1
431715,Large,west,MAHARASHTRA,NANDED,1
517567,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517514,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517515,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517621,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517517,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517516,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517591,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517590,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517102,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517589,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517586,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517587,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517592,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517582,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517581,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517504,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517584,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517583,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517571,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
517569,Large,SOUTH,ANDHRA PRADESH,TIRUPATI,1
458667,Large,west,MADHYA PRADESH,NEEMUCH,1
458470,Large,WEST,MADHYA PRADESH,NEEMUCH,1
458339,Large,west,MADHYA PRADESH,NEEMUCH,1
458330,Large,WEST,MADHYA PRADESH,RATLAM,1
458664,Large,WEST,MADHYA PRADESH,RATLAM,1
458888,Large,west,MADHYA PRADESH,NEEMUCH,1
458883,Large,west,MADHYA PRADESH,NEEMUCH,1
